route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,route_pattern_id,bikes_allowed
1,BUS32025-hbc35ns1-Weekday-02,69703121,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703125,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703126,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703131,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703134,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703135,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703136,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703138,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703142,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703145,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703146,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703147,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703148,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703149,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703153,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703154,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703155,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703157,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703160,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69704526,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572177,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572178,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572179,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572181,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572182,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572183,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572184,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572185,,,0,,010150,,,1-_-0,0
